-f,-j,-b,--block-size,--window-size,--future-limit,--max-matches,--lazy-matching,-O,orig_size,enc_size,ratio,enc_time,dec_time
ctx,2,1,262144,262144,262144,0,,,10000000,3743599,37.4,0.9539804458618164,0.03964638710021973
ctx,2,1,262144,262144,262144,0,True,,10000000,3711576,37.1,1.175856590270996,0.03812098503112793
ctx,2,1,1048576,4096,4096,10,,,10000000,4638238,46.4,0.21884822845458984,0.05866813659667969
ctx,2,1,1048576,4096,4096,10,True,,10000000,4617464,46.2,0.2285752296447754,0.05663871765136719
ctx,2,1,1048576,4096,4096,1000,,,10000000,4604320,46.0,0.2448878288269043,0.05905485153198242
ctx,2,1,1048576,4096,4096,1000,True,,10000000,4582007,45.8,0.2324504852294922,0.06065821647644043
ctx,2,1,1048576,4096,4096,0,,,10000000,4604320,46.0,0.2608041763305664,0.05603456497192383
ctx,2,1,1048576,4096,4096,0,True,,10000000,4582007,45.8,0.2400045394897461,0.05807685852050781
ctx,2,1,1048576,4096,16384,10,,,10000000,4638238,46.4,0.22406411170959473,0.059107065200805664
ctx,2,1,1048576,4096,16384,10,True,,10000000,4617464,46.2,0.2245635986328125,0.05942392349243164
ctx,2,1,1048576,4096,16384,1000,,,10000000,4604320,46.0,0.23785614967346191,0.06094002723693848
ctx,2,1,1048576,4096,16384,1000,True,,10000000,4582007,45.8,0.2490711212158203,0.06826019287109375
ctx,2,1,1048576,4096,16384,0,,,10000000,4604320,46.0,0.2667877674102783,0.058030128479003906
ctx,2,1,1048576,4096,16384,0,True,,10000000,4582007,45.8,0.27555203437805176,0.06223583221435547
ctx,2,1,1048576,4096,65536,10,,,10000000,4638238,46.4,0.2541787624359131,0.05957460403442383
ctx,2,1,1048576,4096,65536,10,True,,10000000,4617464,46.2,0.24895811080932617,0.06125640869140625
ctx,2,1,1048576,4096,65536,1000,,,10000000,4604320,46.0,0.23336005210876465,0.056145429611206055
ctx,2,1,1048576,4096,65536,1000,True,,10000000,4582007,45.8,0.25037407875061035,0.061675310134887695
ctx,2,1,1048576,4096,65536,0,,,10000000,4604320,46.0,0.2473313808441162,0.055904388427734375
ctx,2,1,1048576,4096,65536,0,True,,10000000,4582007,45.8,0.26520323753356934,0.059310197830200195
ctx,2,1,1048576,4096,262144,10,,,10000000,4638238,46.4,0.24338197708129883,0.0596005916595459
ctx,2,1,1048576,4096,262144,10,True,,10000000,4617464,46.2,0.22504472732543945,0.056752681732177734
ctx,2,1,1048576,4096,262144,1000,,,10000000,4604320,46.0,0.23887181282043457,0.05696535110473633
ctx,2,1,1048576,4096,262144,1000,True,,10000000,4582007,45.8,0.24729037284851074,0.05684685707092285
ctx,2,1,1048576,4096,262144,0,,,10000000,4604320,46.0,0.23040342330932617,0.05463075637817383
ctx,2,1,1048576,4096,262144,0,True,,10000000,4582007,45.8,0.23160147666931152,0.061064958572387695
ctx,2,1,1048576,4096,1048576,10,,,10000000,4638238,46.4,0.21432137489318848,0.054849863052368164
ctx,2,1,1048576,4096,1048576,10,True,,10000000,4617464,46.2,0.23794341087341309,0.06047987937927246
ctx,2,1,1048576,4096,1048576,1000,,,10000000,4604320,46.0,0.2211322784423828,0.05669760704040527
ctx,2,1,1048576,4096,1048576,1000,True,,10000000,4582007,45.8,0.2430102825164795,0.05976462364196777
ctx,2,1,1048576,4096,1048576,0,,,10000000,4604320,46.0,0.23531007766723633,0.06042623519897461
ctx,2,1,1048576,4096,1048576,0,True,,10000000,4582007,45.8,0.2440953254699707,0.05676984786987305
ctx,2,1,1048576,16384,4096,10,,,10000000,4134543,41.3,0.2185351848602295,0.05107283592224121
ctx,2,1,1048576,16384,4096,10,True,,10000000,4119936,41.2,0.22472167015075684,0.04999232292175293
ctx,2,1,1048576,16384,4096,1000,,,10000000,4046746,40.5,0.25121355056762695,0.04522418975830078
ctx,2,1,1048576,16384,4096,1000,True,,10000000,4023917,40.2,0.274538516998291,0.04871344566345215
ctx,2,1,1048576,16384,4096,0,,,10000000,4046740,40.5,0.2557504177093506,0.04805159568786621
ctx,2,1,1048576,16384,4096,0,True,,10000000,4023915,40.2,0.2857706546783447,0.04930520057678223
ctx,2,1,1048576,16384,16384,10,,,10000000,4134543,41.3,0.22283101081848145,0.04926633834838867
ctx,2,1,1048576,16384,16384,10,True,,10000000,4119936,41.2,0.2530097961425781,0.05088925361633301
ctx,2,1,1048576,16384,16384,1000,,,10000000,4046746,40.5,0.25954270362854004,0.050646305084228516
ctx,2,1,1048576,16384,16384,1000,True,,10000000,4023917,40.2,0.27994298934936523,0.045533180236816406
ctx,2,1,1048576,16384,16384,0,,,10000000,4046740,40.5,0.24108576774597168,0.04415130615234375
ctx,2,1,1048576,16384,16384,0,True,,10000000,4023915,40.2,0.2705347537994385,0.047440290451049805
ctx,2,1,1048576,16384,65536,10,,,10000000,4134543,41.3,0.22614717483520508,0.05040454864501953
ctx,2,1,1048576,16384,65536,10,True,,10000000,4119936,41.2,0.23811125755310059,0.053073883056640625
ctx,2,1,1048576,16384,65536,1000,,,10000000,4046746,40.5,0.23511052131652832,0.048711538314819336
ctx,2,1,1048576,16384,65536,1000,True,,10000000,4023917,40.2,0.28147006034851074,0.046610116958618164
ctx,2,1,1048576,16384,65536,0,,,10000000,4046740,40.5,0.24107646942138672,0.04431033134460449
ctx,2,1,1048576,16384,65536,0,True,,10000000,4023915,40.2,0.2822122573852539,0.04750943183898926
ctx,2,1,1048576,16384,262144,10,,,10000000,4134543,41.3,0.21903276443481445,0.05039668083190918
ctx,2,1,1048576,16384,262144,10,True,,10000000,4119936,41.2,0.22981619834899902,0.04747271537780762
ctx,2,1,1048576,16384,262144,1000,,,10000000,4046746,40.5,0.25003886222839355,0.04527592658996582
ctx,2,1,1048576,16384,262144,1000,True,,10000000,4023917,40.2,0.27953410148620605,0.0497891902923584
ctx,2,1,1048576,16384,262144,0,,,10000000,4046740,40.5,0.2549021244049072,0.04697275161743164
ctx,2,1,1048576,16384,262144,0,True,,10000000,4023915,40.2,0.28109145164489746,0.0493624210357666
ctx,2,1,1048576,16384,1048576,10,,,10000000,4134543,41.3,0.22214508056640625,0.047332048416137695
ctx,2,1,1048576,16384,1048576,10,True,,10000000,4119936,41.2,0.23331904411315918,0.05083942413330078
ctx,2,1,1048576,16384,1048576,1000,,,10000000,4046746,40.5,0.2688422203063965,0.05132293701171875
ctx,2,1,1048576,16384,1048576,1000,True,,10000000,4023917,40.2,0.29953694343566895,0.052448272705078125
ctx,2,1,1048576,16384,1048576,0,,,10000000,4046740,40.5,0.27153849601745605,0.046534061431884766
ctx,2,1,1048576,16384,1048576,0,True,,10000000,4023915,40.2,0.30429792404174805,0.05688905715942383
ctx,2,1,1048576,65536,4096,10,,,10000000,3908422,39.1,0.2302722930908203,0.04653048515319824
ctx,2,1,1048576,65536,4096,10,True,,10000000,3901729,39.0,0.24285578727722168,0.0447845458984375
ctx,2,1,1048576,65536,4096,1000,,,10000000,3732344,37.3,0.35605931282043457,0.04094958305358887
ctx,2,1,1048576,65536,4096,1000,True,,10000000,3706162,37.1,0.478271484375,0.041669368743896484
ctx,2,1,1048576,65536,4096,0,,,10000000,3732328,37.3,0.3470308780670166,0.04453253746032715
ctx,2,1,1048576,65536,4096,0,True,,10000000,3706149,37.1,0.4700143337249756,0.04300355911254883
ctx,2,1,1048576,65536,16384,10,,,10000000,3908422,39.1,0.25362348556518555,0.04652047157287598
ctx,2,1,1048576,65536,16384,10,True,,10000000,3901729,39.0,0.2404332160949707,0.04741215705871582
ctx,2,1,1048576,65536,16384,1000,,,10000000,3732344,37.3,0.34961843490600586,0.041554927825927734
ctx,2,1,1048576,65536,16384,1000,True,,10000000,3706162,37.1,0.47041964530944824,0.042273759841918945
ctx,2,1,1048576,65536,16384,0,,,10000000,3732328,37.3,0.3654348850250244,0.04216146469116211
ctx,2,1,1048576,65536,16384,0,True,,10000000,3706149,37.1,0.45438194274902344,0.041521549224853516
ctx,2,1,1048576,65536,65536,10,,,10000000,3908422,39.1,0.21883034706115723,0.04331088066101074
ctx,2,1,1048576,65536,65536,10,True,,10000000,3901729,39.0,0.2444920539855957,0.046202898025512695
ctx,2,1,1048576,65536,65536,1000,,,10000000,3732344,37.3,0.3487818241119385,0.04058194160461426
ctx,2,1,1048576,65536,65536,1000,True,,10000000,3706162,37.1,0.4855647087097168,0.04125690460205078
ctx,2,1,1048576,65536,65536,0,,,10000000,3732328,37.3,0.348156213760376,0.03867650032043457
ctx,2,1,1048576,65536,65536,0,True,,10000000,3706149,37.1,0.4832942485809326,0.040929555892944336
ctx,2,1,1048576,65536,262144,10,,,10000000,3908422,39.1,0.23923039436340332,0.050255775451660156
ctx,2,1,1048576,65536,262144,10,True,,10000000,3901729,39.0,0.22780966758728027,0.04696393013000488
ctx,2,1,1048576,65536,262144,1000,,,10000000,3732344,37.3,0.36243486404418945,0.04314541816711426
ctx,2,1,1048576,65536,262144,1000,True,,10000000,3706162,37.1,0.47069406509399414,0.043168067932128906
ctx,2,1,1048576,65536,262144,0,,,10000000,3732328,37.3,0.34729480743408203,0.04087471961975098
ctx,2,1,1048576,65536,262144,0,True,,10000000,3706149,37.1,0.470226526260376,0.04226374626159668
ctx,2,1,1048576,65536,1048576,10,,,10000000,3908422,39.1,0.22000956535339355,0.047005653381347656
ctx,2,1,1048576,65536,1048576,10,True,,10000000,3901729,39.0,0.22980356216430664,0.046015024185180664
ctx,2,1,1048576,65536,1048576,1000,,,10000000,3732344,37.3,0.3460099697113037,0.0394132137298584
ctx,2,1,1048576,65536,1048576,1000,True,,10000000,3706162,37.1,0.4753565788269043,0.03980278968811035
ctx,2,1,1048576,65536,1048576,0,,,10000000,3732328,37.3,0.35018062591552734,0.04179811477661133
ctx,2,1,1048576,65536,1048576,0,True,,10000000,3706149,37.1,0.459730863571167,0.04072999954223633
ctx,2,1,1048576,262144,4096,10,,,10000000,3834260,38.3,0.24454259872436523,0.04601907730102539
ctx,2,1,1048576,262144,4096,10,True,,10000000,3834406,38.3,0.25537538528442383,0.04563784599304199
ctx,2,1,1048576,262144,4096,1000,,,10000000,3555112,35.6,0.7580587863922119,0.04018807411193848
ctx,2,1,1048576,262144,4096,1000,True,,10000000,3527221,35.3,1.1992626190185547,0.04122495651245117
ctx,2,1,1048576,262144,4096,0,,,10000000,3551696,35.5,0.8660266399383545,0.04022097587585449
ctx,2,1,1048576,262144,4096,0,True,,10000000,3523393,35.2,1.3895690441131592,0.04188799858093262
ctx,2,1,1048576,262144,16384,10,,,10000000,3834260,38.3,0.2342989444732666,0.044788360595703125
ctx,2,1,1048576,262144,16384,10,True,,10000000,3834406,38.3,0.2535974979400635,0.04426264762878418
ctx,2,1,1048576,262144,16384,1000,,,10000000,3555112,35.6,0.7492456436157227,0.038831472396850586
ctx,2,1,1048576,262144,16384,1000,True,,10000000,3527221,35.3,1.1898105144500732,0.04342460632324219
ctx,2,1,1048576,262144,16384,0,,,10000000,3551696,35.5,0.8725836277008057,0.04154205322265625
ctx,2,1,1048576,262144,16384,0,True,,10000000,3523393,35.2,1.3673851490020752,0.03949880599975586
ctx,2,1,1048576,262144,65536,10,,,10000000,3834260,38.3,0.2347249984741211,0.04371047019958496
ctx,2,1,1048576,262144,65536,10,True,,10000000,3834406,38.3,0.25191640853881836,0.046669721603393555
ctx,2,1,1048576,262144,65536,1000,,,10000000,3555112,35.6,0.7958390712738037,0.03853726387023926
ctx,2,1,1048576,262144,65536,1000,True,,10000000,3527221,35.3,1.190098762512207,0.04210948944091797
ctx,2,1,1048576,262144,65536,0,,,10000000,3551696,35.5,0.8372445106506348,0.04108309745788574
ctx,2,1,1048576,262144,65536,0,True,,10000000,3523393,35.2,1.3012492656707764,0.03729963302612305
ctx,2,1,1048576,262144,262144,10,,,10000000,3834260,38.3,0.22835040092468262,0.04160499572753906
ctx,2,1,1048576,262144,262144,10,True,,10000000,3834406,38.3,0.23854494094848633,0.04307889938354492
ctx,2,1,1048576,262144,262144,1000,,,10000000,3555112,35.6,0.7453291416168213,0.03639650344848633
ctx,2,1,1048576,262144,262144,1000,True,,10000000,3527221,35.3,1.1389334201812744,0.03743433952331543
ctx,2,1,1048576,262144,262144,0,,,10000000,3551696,35.5,0.861325740814209,0.03562784194946289
ctx,2,1,1048576,262144,262144,0,True,,10000000,3523393,35.2,1.3755037784576416,0.03724813461303711
ctx,2,1,1048576,262144,1048576,10,,,10000000,3834260,38.3,0.22930622100830078,0.04033041000366211
ctx,2,1,1048576,262144,1048576,10,True,,10000000,3834406,38.3,0.24510812759399414,0.045769691467285156
ctx,2,1,1048576,262144,1048576,1000,,,10000000,3555112,35.6,0.7720720767974854,0.03835773468017578
ctx,2,1,1048576,262144,1048576,1000,True,,10000000,3527221,35.3,1.2178494930267334,0.03937101364135742
ctx,2,1,1048576,262144,1048576,0,,,10000000,3551696,35.5,0.8550443649291992,0.040108442306518555
ctx,2,1,1048576,262144,1048576,0,True,,10000000,3523393,35.2,1.3562829494476318,0.03820466995239258
ctx,2,1,1048576,1048576,4096,10,,,10000000,3820085,38.2,0.25008440017700195,0.043811798095703125
ctx,2,1,1048576,1048576,4096,10,True,,10000000,3823108,38.2,0.2716033458709717,0.04597735404968262
ctx,2,1,1048576,1048576,4096,1000,,,10000000,3504430,35.0,1.771562099456787,0.03623676300048828
ctx,2,1,1048576,1048576,4096,1000,True,,10000000,3478254,34.8,2.483029365539551,0.03804326057434082
ctx,2,1,1048576,1048576,4096,0,,,10000000,3495502,35.0,3.25286865234375,0.03781771659851074
ctx,2,1,1048576,1048576,4096,0,True,,10000000,3467412,34.7,5.01176905632019,0.040017127990722656
ctx,2,1,1048576,1048576,16384,10,,,10000000,3820085,38.2,0.22738862037658691,0.047060489654541016
ctx,2,1,1048576,1048576,16384,10,True,,10000000,3823108,38.2,0.23938608169555664,0.04476642608642578
ctx,2,1,1048576,1048576,16384,1000,,,10000000,3504430,35.0,1.58040189743042,0.03729438781738281
ctx,2,1,1048576,1048576,16384,1000,True,,10000000,3478254,34.8,2.604550838470459,0.038550615310668945
ctx,2,1,1048576,1048576,16384,0,,,10000000,3495502,35.0,2.547530174255371,0.037138938903808594
ctx,2,1,1048576,1048576,16384,0,True,,10000000,3467412,34.7,4.27528715133667,0.03705310821533203
ctx,2,1,1048576,1048576,65536,10,,,10000000,3820085,38.2,0.22640228271484375,0.04253506660461426
ctx,2,1,1048576,1048576,65536,10,True,,10000000,3823108,38.2,0.230743408203125,0.04293632507324219
ctx,2,1,1048576,1048576,65536,1000,,,10000000,3504430,35.0,1.5558710098266602,0.0365147590637207
ctx,2,1,1048576,1048576,65536,1000,True,,10000000,3478254,34.8,2.4010682106018066,0.03647661209106445
ctx,2,1,1048576,1048576,65536,0,,,10000000,3495502,35.0,2.544992446899414,0.039832115173339844
ctx,2,1,1048576,1048576,65536,0,True,,10000000,3467412,34.7,4.5271711349487305,0.03960728645324707
ctx,2,1,1048576,1048576,262144,10,,,10000000,3820085,38.2,0.24763917922973633,0.04606032371520996
ctx,2,1,1048576,1048576,262144,10,True,,10000000,3823108,38.2,0.2727165222167969,0.04451942443847656
ctx,2,1,1048576,1048576,262144,1000,,,10000000,3504430,35.0,1.5527665615081787,0.037049055099487305
ctx,2,1,1048576,1048576,262144,1000,True,,10000000,3478254,34.8,2.4862873554229736,0.03915762901306152
ctx,2,1,1048576,1048576,262144,0,,,10000000,3495502,35.0,2.5113399028778076,0.03512096405029297
ctx,2,1,1048576,1048576,262144,0,True,,10000000,3467412,34.7,4.093515396118164,0.036788225173950195
ctx,2,1,1048576,1048576,1048576,10,,,10000000,3820085,38.2,0.23569130897521973,0.04356074333190918
ctx,2,1,1048576,1048576,1048576,10,True,,10000000,3823108,38.2,0.24382233619689941,0.04322218894958496
ctx,2,1,1048576,1048576,1048576,1000,,,10000000,3504430,35.0,1.4696147441864014,0.0382685661315918
ctx,2,1,1048576,1048576,1048576,1000,True,,10000000,3478254,34.8,2.5012834072113037,0.03795051574707031
ctx,2,1,1048576,1048576,1048576,0,,,10000000,3495502,35.0,3.051914691925049,0.038614749908447266
ctx,2,1,1048576,1048576,1048576,0,True,,10000000,3467412,34.7,4.791984558105469,0.03936266899108887
ctx,2,1,16384,4096,4096,10,,True,10000000,4848388,48.5,10.227055788040161,0.05710744857788086
ctx,2,1,16384,4096,4096,1000,,True,10000000,4819342,48.2,10.351957559585571,0.05522465705871582
ctx,2,1,16384,4096,4096,0,,True,10000000,4819342,48.2,10.42262578010559,0.05516958236694336
ctx,2,1,16384,4096,16384,10,,True,10000000,4848388,48.5,9.858584642410278,0.055155277252197266
ctx,2,1,16384,4096,16384,1000,,True,10000000,4819342,48.2,9.918116807937622,0.0561671257019043
ctx,2,1,16384,4096,16384,0,,True,10000000,4819342,48.2,10.038547039031982,0.05747675895690918
ctx,2,1,16384,16384,4096,10,,True,10000000,4618162,46.2,9.903917789459229,0.05424165725708008
ctx,2,1,16384,16384,4096,1000,,True,10000000,4569553,45.7,10.312219619750977,0.05544304847717285
ctx,2,1,16384,16384,4096,0,,True,10000000,4569553,45.7,10.620531558990479,0.05519700050354004
ctx,2,1,16384,16384,16384,10,,True,10000000,4618162,46.2,10.157215595245361,0.0528562068939209
ctx,2,1,16384,16384,16384,1000,,True,10000000,4569553,45.7,10.67893648147583,0.05286598205566406
ctx,2,1,16384,16384,16384,0,,True,10000000,4569553,45.7,10.1771821975708,0.050981760025024414
ctx,2,1,65536,4096,4096,10,,True,10000000,4658305,46.6,2.7916083335876465,0.055126190185546875
ctx,2,1,65536,4096,4096,1000,,True,10000000,4625383,46.3,2.850226640701294,0.051593780517578125
ctx,2,1,65536,4096,4096,0,,True,10000000,4625383,46.3,2.8617401123046875,0.056996822357177734
ctx,2,1,65536,4096,16384,10,,True,10000000,4658305,46.6,2.7048327922821045,0.055390357971191406
ctx,2,1,65536,4096,16384,1000,,True,10000000,4625383,46.3,2.8577375411987305,0.053542137145996094
ctx,2,1,65536,4096,16384,0,,True,10000000,4625383,46.3,2.8840198516845703,0.05509328842163086
ctx,2,1,65536,4096,65536,10,,True,10000000,4658305,46.6,2.841120481491089,0.053169965744018555
ctx,2,1,65536,4096,65536,1000,,True,10000000,4625383,46.3,2.905545234680176,0.054302215576171875
ctx,2,1,65536,4096,65536,0,,True,10000000,4625383,46.3,2.8161370754241943,0.05242586135864258
ctx,2,1,65536,16384,4096,10,,True,10000000,4200096,42.0,2.8304576873779297,0.04932808876037598
ctx,2,1,65536,16384,4096,1000,,True,10000000,4119224,41.2,3.1781253814697266,0.04777646064758301
ctx,2,1,65536,16384,4096,0,,True,10000000,4119222,41.2,3.3718466758728027,0.04730701446533203
ctx,2,1,65536,16384,16384,10,,True,10000000,4200096,42.0,2.935072422027588,0.04866671562194824
ctx,2,1,65536,16384,16384,1000,,True,10000000,4119224,41.2,3.2844836711883545,0.04799342155456543
ctx,2,1,65536,16384,16384,0,,True,10000000,4119222,41.2,3.353407144546509,0.04920148849487305
ctx,2,1,65536,16384,65536,10,,True,10000000,4200096,42.0,2.7573423385620117,0.04588818550109863
ctx,2,1,65536,16384,65536,1000,,True,10000000,4119224,41.2,3.156846761703491,0.04689741134643555
ctx,2,1,65536,16384,65536,0,,True,10000000,4119222,41.2,3.240861177444458,0.04739499092102051
ctx,2,1,65536,65536,4096,10,,True,10000000,4090239,40.9,2.921198844909668,0.04996156692504883
ctx,2,1,65536,65536,4096,1000,,True,10000000,3974461,39.7,3.743730306625366,0.04477095603942871
ctx,2,1,65536,65536,4096,0,,True,10000000,3974460,39.7,3.8173861503601074,0.04649853706359863
ctx,2,1,65536,65536,16384,10,,True,10000000,4090239,40.9,3.055790662765503,0.046042442321777344
ctx,2,1,65536,65536,16384,1000,,True,10000000,3974461,39.7,3.6810250282287598,0.049251556396484375
ctx,2,1,65536,65536,16384,0,,True,10000000,3974460,39.7,3.7820918560028076,0.04572868347167969
ctx,2,1,65536,65536,65536,10,,True,10000000,4090239,40.9,2.8185904026031494,0.0464627742767334
ctx,2,1,65536,65536,65536,1000,,True,10000000,3974461,39.7,3.756957769393921,0.04863715171813965
ctx,2,1,65536,65536,65536,0,,True,10000000,3974460,39.7,3.7483766078948975,0.04233503341674805
ctx,2,1,262144,4096,4096,10,,True,10000000,4609192,46.1,0.951181173324585,0.05797266960144043
ctx,2,1,262144,4096,4096,1000,,True,10000000,4575214,45.8,1.038550615310669,0.056299448013305664
ctx,2,1,262144,4096,4096,0,,True,10000000,4575214,45.8,1.0236327648162842,0.05154776573181152
ctx,2,1,262144,4096,16384,10,,True,10000000,4609192,46.1,0.915351390838623,0.05430269241333008
ctx,2,1,262144,4096,16384,1000,,True,10000000,4575214,45.8,1.0223355293273926,0.05689859390258789
ctx,2,1,262144,4096,16384,0,,True,10000000,4575214,45.8,1.0461750030517578,0.05538344383239746
ctx,2,1,262144,4096,65536,10,,True,10000000,4609192,46.1,0.8913161754608154,0.05523252487182617
ctx,2,1,262144,4096,65536,1000,,True,10000000,4575214,45.8,1.0114200115203857,0.05408358573913574
ctx,2,1,262144,4096,65536,0,,True,10000000,4575214,45.8,0.9955267906188965,0.05222058296203613
ctx,2,1,262144,4096,262144,10,,True,10000000,4609192,46.1,0.8662557601928711,0.054096221923828125
ctx,2,1,262144,4096,262144,1000,,True,10000000,4575214,45.8,0.9921925067901611,0.05084061622619629
ctx,2,1,262144,4096,262144,0,,True,10000000,4575214,45.8,0.9861466884613037,0.05239105224609375
ctx,2,1,262144,16384,4096,10,,True,10000000,4086622,40.9,0.992753267288208,0.046898603439331055
ctx,2,1,262144,16384,4096,1000,,True,10000000,3996726,40.0,1.4168047904968262,0.0463109016418457
ctx,2,1,262144,16384,4096,0,,True,10000000,3996723,40.0,1.4206058979034424,0.04827690124511719
ctx,2,1,262144,16384,16384,10,,True,10000000,4086622,40.9,0.9621016979217529,0.04504871368408203
ctx,2,1,262144,16384,16384,1000,,True,10000000,3996726,40.0,1.4029784202575684,0.04807877540588379
ctx,2,1,262144,16384,16384,0,,True,10000000,3996723,40.0,1.4116795063018799,0.04609322547912598
ctx,2,1,262144,16384,65536,10,,True,10000000,4086622,40.9,0.9776983261108398,0.046530723571777344
ctx,2,1,262144,16384,65536,1000,,True,10000000,3996726,40.0,1.4083037376403809,0.047373294830322266
ctx,2,1,262144,16384,65536,0,,True,10000000,3996723,40.0,1.389571189880371,0.048868417739868164
ctx,2,1,262144,16384,262144,10,,True,10000000,4086622,40.9,0.9510247707366943,0.04758739471435547
ctx,2,1,262144,16384,262144,1000,,True,10000000,3996726,40.0,1.3752286434173584,0.04492497444152832
ctx,2,1,262144,16384,262144,0,,True,10000000,3996723,40.0,1.4545645713806152,0.047266244888305664
ctx,2,1,262144,65536,4096,10,,True,10000000,3874055,38.7,1.0801455974578857,0.045645713806152344
ctx,2,1,262144,65536,4096,1000,,True,10000000,3701351,37.0,2.6003894805908203,0.04074501991271973
ctx,2,1,262144,65536,4096,0,,True,10000000,3701340,37.0,2.624765157699585,0.04138660430908203
ctx,2,1,262144,65536,16384,10,,True,10000000,3874055,38.7,1.0116682052612305,0.04559135437011719
ctx,2,1,262144,65536,16384,1000,,True,10000000,3701351,37.0,2.6393165588378906,0.04216361045837402
ctx,2,1,262144,65536,16384,0,,True,10000000,3701340,37.0,2.5892622470855713,0.0431666374206543
ctx,2,1,262144,65536,65536,10,,True,10000000,3874055,38.7,1.06943678855896,0.04577350616455078
ctx,2,1,262144,65536,65536,1000,,True,10000000,3701351,37.0,2.6291728019714355,0.0436093807220459
ctx,2,1,262144,65536,65536,0,,True,10000000,3701340,37.0,2.7164573669433594,0.04219412803649902
ctx,2,1,262144,65536,262144,10,,True,10000000,3874055,38.7,1.113473653793335,0.0462641716003418
ctx,2,1,262144,65536,262144,1000,,True,10000000,3701351,37.0,2.6216933727264404,0.04024386405944824
ctx,2,1,262144,65536,262144,0,,True,10000000,3701340,37.0,2.5894358158111572,0.0426180362701416
ctx,2,1,262144,262144,4096,10,,True,10000000,3816740,38.2,1.055866003036499,0.043335914611816406
ctx,2,1,262144,262144,4096,1000,,True,10000000,3588731,35.9,4.61903715133667,0.04252886772155762
ctx,2,1,262144,262144,4096,0,,True,10000000,3587826,35.9,5.0672643184661865,0.03999447822570801
ctx,2,1,262144,262144,16384,10,,True,10000000,3816740,38.2,1.0873064994812012,0.04390597343444824
ctx,2,1,262144,262144,16384,1000,,True,10000000,3588731,35.9,5.028359413146973,0.043225765228271484
ctx,2,1,262144,262144,16384,0,,True,10000000,3587826,35.9,5.121347427368164,0.042752981185913086
ctx,2,1,262144,262144,65536,10,,True,10000000,3816740,38.2,1.062950611114502,0.0469207763671875
ctx,2,1,262144,262144,65536,1000,,True,10000000,3588731,35.9,4.677879095077515,0.03852653503417969
ctx,2,1,262144,262144,65536,0,,True,10000000,3587826,35.9,5.175049066543579,0.039891958236694336
ctx,2,1,262144,262144,262144,10,,True,10000000,3816740,38.2,1.1049861907958984,0.0420680046081543
ctx,2,1,262144,262144,262144,1000,,True,10000000,3588731,35.9,4.993415355682373,0.041954755783081055
ctx,2,1,262144,262144,262144,0,,True,10000000,3587826,35.9,5.048372268676758,0.03969883918762207
ctx,2,1,1048576,4096,4096,10,,True,10000000,4597181,46.0,0.4875156879425049,0.05694890022277832
ctx,2,1,1048576,4096,4096,1000,,True,10000000,4562881,45.6,0.5907995700836182,0.05975651741027832
ctx,2,1,1048576,4096,4096,0,,True,10000000,4562881,45.6,0.6025617122650146,0.058757781982421875
ctx,2,1,1048576,4096,16384,10,,True,10000000,4597181,46.0,0.49828076362609863,0.06150460243225098
ctx,2,1,1048576,4096,16384,1000,,True,10000000,4562881,45.6,0.6221740245819092,0.05892682075500488
ctx,2,1,1048576,4096,16384,0,,True,10000000,4562881,45.6,0.6046221256256104,0.058502197265625
ctx,2,1,1048576,4096,65536,10,,True,10000000,4597181,46.0,0.49422359466552734,0.06067705154418945
ctx,2,1,1048576,4096,65536,1000,,True,10000000,4562881,45.6,0.6129961013793945,0.06066751480102539
ctx,2,1,1048576,4096,65536,0,,True,10000000,4562881,45.6,0.6477715969085693,0.05768918991088867
ctx,2,1,1048576,4096,262144,10,,True,10000000,4597181,46.0,0.48850297927856445,0.05724620819091797
ctx,2,1,1048576,4096,262144,1000,,True,10000000,4562881,45.6,0.6334302425384521,0.058051109313964844
ctx,2,1,1048576,4096,262144,0,,True,10000000,4562881,45.6,0.6112351417541504,0.057768821716308594
ctx,2,1,1048576,4096,1048576,10,,True,10000000,4597181,46.0,0.48215222358703613,0.05989432334899902
ctx,2,1,1048576,4096,1048576,1000,,True,10000000,4562881,45.6,0.612421989440918,0.05596303939819336
ctx,2,1,1048576,4096,1048576,0,,True,10000000,4562881,45.6,0.6217682361602783,0.05753612518310547
ctx,2,1,1048576,16384,4096,10,,True,10000000,4056914,40.6,0.5764851570129395,0.05261564254760742
ctx,2,1,1048576,16384,4096,1000,,True,10000000,3964392,39.6,1.0666804313659668,0.047765254974365234
ctx,2,1,1048576,16384,4096,0,,True,10000000,3964387,39.6,1.0102722644805908,0.05086088180541992
ctx,2,1,1048576,16384,16384,10,,True,10000000,4056914,40.6,0.5413205623626709,0.05107617378234863
ctx,2,1,1048576,16384,16384,1000,,True,10000000,3964392,39.6,1.0285804271697998,0.05221295356750488
ctx,2,1,1048576,16384,16384,0,,True,10000000,3964387,39.6,1.0469226837158203,0.05059695243835449
ctx,2,1,1048576,16384,65536,10,,True,10000000,4056914,40.6,0.5778295993804932,0.05041313171386719
ctx,2,1,1048576,16384,65536,1000,,True,10000000,3964392,39.6,1.0625853538513184,0.047715187072753906
ctx,2,1,1048576,16384,65536,0,,True,10000000,3964387,39.6,1.035426378250122,0.04795694351196289
ctx,2,1,1048576,16384,262144,10,,True,10000000,4056914,40.6,0.5777652263641357,0.0501246452331543
