-f,-j,-b,--block-size,--window-size,--future-limit,--max-matches,--lazy-matching,-O,orig_size,enc_size,ratio,enc_time,dec_time
ctx,1,1,65536,65536,65536,10,,,1000001,402963,40.3,0.44507551193237305,0.005584001541137695
ctx,1,1,65536,65536,65536,10,True,,1000001,401384,40.1,0.4495079517364502,0.007620573043823242
ctx,1,1,65536,65536,65536,1000,,,1000001,392927,39.3,0.4554769992828369,0.006500244140625
ctx,1,1,65536,65536,65536,1000,True,,1000001,389842,39.0,0.4800236225128174,0.006031036376953125
ctx,1,1,65536,65536,65536,0,,,1000001,392927,39.3,0.45864081382751465,0.0076465606689453125
ctx,1,1,65536,65536,65536,0,True,,1000001,389842,39.0,0.4833195209503174,0.006320476531982422
ctx,1,1,262144,4096,4096,10,,,1000001,445376,44.5,0.1325390338897705,0.008033514022827148
ctx,1,1,262144,4096,4096,10,True,,1000001,443477,44.3,0.12584781646728516,0.007677793502807617
ctx,1,1,262144,4096,4096,1000,,,1000001,442092,44.2,0.12769675254821777,0.007620573043823242
ctx,1,1,262144,4096,4096,1000,True,,1000001,440063,44.0,0.13097596168518066,0.007790803909301758
ctx,1,1,262144,4096,4096,0,,,1000001,442092,44.2,0.1290886402130127,0.008824586868286133
ctx,1,1,262144,4096,4096,0,True,,1000001,440063,44.0,0.12914109230041504,0.008213996887207031
ctx,1,1,262144,4096,16384,10,,,1000001,445376,44.5,0.12799477577209473,0.0077288150787353516
ctx,1,1,262144,4096,16384,10,True,,1000001,443477,44.3,0.12891340255737305,0.009352922439575195
ctx,1,1,262144,4096,16384,1000,,,1000001,442092,44.2,0.12690472602844238,0.007394075393676758
ctx,1,1,262144,4096,16384,1000,True,,1000001,440063,44.0,0.13321995735168457,0.007845163345336914
ctx,1,1,262144,4096,16384,0,,,1000001,442092,44.2,0.13147306442260742,0.008614063262939453
ctx,1,1,262144,4096,16384,0,True,,1000001,440063,44.0,0.13260722160339355,0.008290767669677734
ctx,1,1,262144,4096,65536,10,,,1000001,445376,44.5,0.13060450553894043,0.007361412048339844
ctx,1,1,262144,4096,65536,10,True,,1000001,443477,44.3,0.12875723838806152,0.007927417755126953
ctx,1,1,262144,4096,65536,1000,,,1000001,442092,44.2,0.1345837116241455,0.008178949356079102
ctx,1,1,262144,4096,65536,1000,True,,1000001,440063,44.0,0.12958979606628418,0.007345914840698242
ctx,1,1,262144,4096,65536,0,,,1000001,442092,44.2,0.12781023979187012,0.006943941116333008
ctx,1,1,262144,4096,65536,0,True,,1000001,440063,44.0,0.13214635848999023,0.007309675216674805
ctx,1,1,262144,4096,262144,10,,,1000001,445376,44.5,0.13308000564575195,0.007805585861206055
ctx,1,1,262144,4096,262144,10,True,,1000001,443477,44.3,0.13006258010864258,0.007755279541015625
ctx,1,1,262144,4096,262144,1000,,,1000001,442092,44.2,0.12757372856140137,0.00831151008605957
ctx,1,1,262144,4096,262144,1000,True,,1000001,440063,44.0,0.1354207992553711,0.007780790328979492
ctx,1,1,262144,4096,262144,0,,,1000001,442092,44.2,0.12966370582580566,0.007375240325927734
ctx,1,1,262144,4096,262144,0,True,,1000001,440063,44.0,0.13023900985717773,0.007452964782714844
ctx,1,1,262144,16384,4096,10,,,1000001,401414,40.1,0.12696003913879395,0.007417917251586914
ctx,1,1,262144,16384,4096,10,True,,1000001,399918,40.0,0.13586735725402832,0.008294105529785156
ctx,1,1,262144,16384,4096,1000,,,1000001,393115,39.3,0.13560056686401367,0.008336067199707031
ctx,1,1,262144,16384,4096,1000,True,,1000001,390723,39.1,0.1387932300567627,0.006650447845458984
ctx,1,1,262144,16384,4096,0,,,1000001,393115,39.3,0.14165687561035156,0.005995035171508789
ctx,1,1,262144,16384,4096,0,True,,1000001,390723,39.1,0.14281821250915527,0.007396221160888672
ctx,1,1,262144,16384,16384,10,,,1000001,401414,40.1,0.124603271484375,0.006956338882446289
ctx,1,1,262144,16384,16384,10,True,,1000001,399918,40.0,0.13085079193115234,0.006742954254150391
ctx,1,1,262144,16384,16384,1000,,,1000001,393115,39.3,0.13479042053222656,0.0070955753326416016
ctx,1,1,262144,16384,16384,1000,True,,1000001,390723,39.1,0.13504624366760254,0.006989479064941406
ctx,1,1,262144,16384,16384,0,,,1000001,393115,39.3,0.13376784324645996,0.006079673767089844
ctx,1,1,262144,16384,16384,0,True,,1000001,390723,39.1,0.13413310050964355,0.007751941680908203
ctx,1,1,262144,16384,65536,10,,,1000001,401414,40.1,0.1292123794555664,0.007430315017700195
ctx,1,1,262144,16384,65536,10,True,,1000001,399918,40.0,0.13041138648986816,0.0065746307373046875
ctx,1,1,262144,16384,65536,1000,,,1000001,393115,39.3,0.12953829765319824,0.007521629333496094
ctx,1,1,262144,16384,65536,1000,True,,1000001,390723,39.1,0.14329886436462402,0.007248640060424805
ctx,1,1,262144,16384,65536,0,,,1000001,393115,39.3,0.13233685493469238,0.006482362747192383
ctx,1,1,262144,16384,65536,0,True,,1000001,390723,39.1,0.13508152961730957,0.008010149002075195
ctx,1,1,262144,16384,262144,10,,,1000001,401414,40.1,0.1344766616821289,0.006865501403808594
ctx,1,1,262144,16384,262144,10,True,,1000001,399918,40.0,0.137101411819458,0.007148265838623047
ctx,1,1,262144,16384,262144,1000,,,1000001,393115,39.3,0.12912845611572266,0.006585121154785156
ctx,1,1,262144,16384,262144,1000,True,,1000001,390723,39.1,0.13542485237121582,0.0066204071044921875
ctx,1,1,262144,16384,262144,0,,,1000001,393115,39.3,0.1322183609008789,0.008796453475952148
ctx,1,1,262144,16384,262144,0,True,,1000001,390723,39.1,0.13739776611328125,0.006773233413696289
ctx,1,1,262144,65536,4096,10,,,1000001,382256,38.2,0.12526726722717285,0.0060214996337890625
ctx,1,1,262144,65536,4096,10,True,,1000001,381089,38.1,0.13336873054504395,0.007283210754394531
ctx,1,1,262144,65536,4096,1000,,,1000001,366473,36.6,0.1505725383758545,0.006023406982421875
ctx,1,1,262144,65536,4096,1000,True,,1000001,363701,36.4,0.1649312973022461,0.006611824035644531
ctx,1,1,262144,65536,4096,0,,,1000001,366473,36.6,0.1514139175415039,0.008224725723266602
ctx,1,1,262144,65536,4096,0,True,,1000001,363701,36.4,0.17038488388061523,0.0060656070709228516
ctx,1,1,262144,65536,16384,10,,,1000001,382256,38.2,0.12485504150390625,0.006349802017211914
ctx,1,1,262144,65536,16384,10,True,,1000001,381089,38.1,0.12767601013183594,0.006209611892700195
ctx,1,1,262144,65536,16384,1000,,,1000001,366473,36.6,0.15073418617248535,0.007587432861328125
ctx,1,1,262144,65536,16384,1000,True,,1000001,363701,36.4,0.16402888298034668,0.0059359073638916016
ctx,1,1,262144,65536,16384,0,,,1000001,366473,36.6,0.1472916603088379,0.005583286285400391
ctx,1,1,262144,65536,16384,0,True,,1000001,363701,36.4,0.1706247329711914,0.0064198970794677734
ctx,1,1,262144,65536,65536,10,,,1000001,382256,38.2,0.12871670722961426,0.006806373596191406
ctx,1,1,262144,65536,65536,10,True,,1000001,381089,38.1,0.12996387481689453,0.006448268890380859
ctx,1,1,262144,65536,65536,1000,,,1000001,366473,36.6,0.15177202224731445,0.006328582763671875
ctx,1,1,262144,65536,65536,1000,True,,1000001,363701,36.4,0.17109465599060059,0.006122112274169922
ctx,1,1,262144,65536,65536,0,,,1000001,366473,36.6,0.1490027904510498,0.005918264389038086
ctx,1,1,262144,65536,65536,0,True,,1000001,363701,36.4,0.16830968856811523,0.006433963775634766
ctx,1,1,262144,65536,262144,10,,,1000001,382256,38.2,0.12942862510681152,0.0067577362060546875
ctx,1,1,262144,65536,262144,10,True,,1000001,381089,38.1,0.1352396011352539,0.0060613155364990234
ctx,1,1,262144,65536,262144,1000,,,1000001,366473,36.6,0.15024304389953613,0.006543397903442383
ctx,1,1,262144,65536,262144,1000,True,,1000001,363701,36.4,0.16957831382751465,0.006346225738525391
ctx,1,1,262144,65536,262144,0,,,1000001,366473,36.6,0.14715123176574707,0.006247520446777344
ctx,1,1,262144,65536,262144,0,True,,1000001,363701,36.4,0.16254234313964844,0.006232023239135742
ctx,1,1,262144,262144,4096,10,,,1000001,379792,38.0,0.13631677627563477,0.007406711578369141
ctx,1,1,262144,262144,4096,10,True,,1000001,378953,37.9,0.12600016593933105,0.006398677825927734
ctx,1,1,262144,262144,4096,1000,,,1000001,360871,36.1,0.1809825897216797,0.006969928741455078
ctx,1,1,262144,262144,4096,1000,True,,1000001,357762,35.8,0.21565937995910645,0.005444765090942383
ctx,1,1,262144,262144,4096,0,,,1000001,360812,36.1,0.17866110801696777,0.005181312561035156
ctx,1,1,262144,262144,4096,0,True,,1000001,357673,35.8,0.2299480438232422,0.007508516311645508
ctx,1,1,262144,262144,16384,10,,,1000001,379792,38.0,0.12889981269836426,0.006128549575805664
ctx,1,1,262144,262144,16384,10,True,,1000001,378953,37.9,0.1317124366760254,0.005964756011962891
ctx,1,1,262144,262144,16384,1000,,,1000001,360871,36.1,0.18114423751831055,0.005636692047119141
ctx,1,1,262144,262144,16384,1000,True,,1000001,357762,35.8,0.2171013355255127,0.0061070919036865234
ctx,1,1,262144,262144,16384,0,,,1000001,360812,36.1,0.1824793815612793,0.005529880523681641
ctx,1,1,262144,262144,16384,0,True,,1000001,357673,35.8,0.22887301445007324,0.006201982498168945
ctx,1,1,262144,262144,65536,10,,,1000001,379792,38.0,0.12661981582641602,0.005856513977050781
ctx,1,1,262144,262144,65536,10,True,,1000001,378953,37.9,0.1305406093597412,0.0074994564056396484
ctx,1,1,262144,262144,65536,1000,,,1000001,360871,36.1,0.17792820930480957,0.00687718391418457
ctx,1,1,262144,262144,65536,1000,True,,1000001,357762,35.8,0.21474647521972656,0.006017446517944336
ctx,1,1,262144,262144,65536,0,,,1000001,360812,36.1,0.18955469131469727,0.005716562271118164
ctx,1,1,262144,262144,65536,0,True,,1000001,357673,35.8,0.2305917739868164,0.005909919738769531
ctx,1,1,262144,262144,262144,10,,,1000001,379792,38.0,0.12820029258728027,0.007949113845825195
ctx,1,1,262144,262144,262144,10,True,,1000001,378953,37.9,0.12991929054260254,0.007601499557495117
ctx,1,1,262144,262144,262144,1000,,,1000001,360871,36.1,0.1778581142425537,0.005640745162963867
ctx,1,1,262144,262144,262144,1000,True,,1000001,357762,35.8,0.21904826164245605,0.005866527557373047
ctx,1,1,262144,262144,262144,0,,,1000001,360812,36.1,0.18654704093933105,0.0068628787994384766
ctx,1,1,262144,262144,262144,0,True,,1000001,357673,35.8,0.22372984886169434,0.005232810974121094
ctx,1,1,1048576,4096,4096,10,,,1000001,443952,44.4,0.051995038986206055,0.008947134017944336
ctx,1,1,1048576,4096,4096,10,True,,1000001,442083,44.2,0.051878929138183594,0.008967161178588867
ctx,1,1,1048576,4096,4096,1000,,,1000001,440606,44.1,0.054878950119018555,0.009314775466918945
ctx,1,1,1048576,4096,4096,1000,True,,1000001,438621,43.9,0.056148529052734375,0.008841991424560547
ctx,1,1,1048576,4096,4096,0,,,1000001,440606,44.1,0.05397295951843262,0.00945138931274414
ctx,1,1,1048576,4096,4096,0,True,,1000001,438621,43.9,0.05803537368774414,0.010678529739379883
ctx,1,1,1048576,4096,16384,10,,,1000001,443952,44.4,0.05523490905761719,0.008671283721923828
ctx,1,1,1048576,4096,16384,10,True,,1000001,442083,44.2,0.05519509315490723,0.008773326873779297
ctx,1,1,1048576,4096,16384,1000,,,1000001,440606,44.1,0.05313301086425781,0.011177539825439453
ctx,1,1,1048576,4096,16384,1000,True,,1000001,438621,43.9,0.05626416206359863,0.010492563247680664
ctx,1,1,1048576,4096,16384,0,,,1000001,440606,44.1,0.06575846672058105,0.010571479797363281
ctx,1,1,1048576,4096,16384,0,True,,1000001,438621,43.9,0.0556948184967041,0.008702278137207031
ctx,1,1,1048576,4096,65536,10,,,1000001,443952,44.4,0.05343437194824219,0.009478092193603516
ctx,1,1,1048576,4096,65536,10,True,,1000001,442083,44.2,0.055390357971191406,0.009922504425048828
ctx,1,1,1048576,4096,65536,1000,,,1000001,440606,44.1,0.05932474136352539,0.010239839553833008
ctx,1,1,1048576,4096,65536,1000,True,,1000001,438621,43.9,0.05782485008239746,0.009137630462646484
ctx,1,1,1048576,4096,65536,0,,,1000001,440606,44.1,0.05579257011413574,0.008704185485839844
ctx,1,1,1048576,4096,65536,0,True,,1000001,438621,43.9,0.05484342575073242,0.01049184799194336
ctx,1,1,1048576,4096,262144,10,,,1000001,443952,44.4,0.05059480667114258,0.009426116943359375
ctx,1,1,1048576,4096,262144,10,True,,1000001,442083,44.2,0.057724714279174805,0.008913040161132812
ctx,1,1,1048576,4096,262144,1000,,,1000001,440606,44.1,0.055130720138549805,0.008616924285888672
ctx,1,1,1048576,4096,262144,1000,True,,1000001,438621,43.9,0.05851459503173828,0.01003408432006836
ctx,1,1,1048576,4096,262144,0,,,1000001,440606,44.1,0.05153298377990723,0.009002447128295898
ctx,1,1,1048576,4096,262144,0,True,,1000001,438621,43.9,0.0569615364074707,0.009697437286376953
ctx,1,1,1048576,4096,1048576,10,,,1000001,443952,44.4,0.05045461654663086,0.008725166320800781
ctx,1,1,1048576,4096,1048576,10,True,,1000001,442083,44.2,0.05973172187805176,0.009715557098388672
ctx,1,1,1048576,4096,1048576,1000,,,1000001,440606,44.1,0.05233359336853027,0.008551359176635742
ctx,1,1,1048576,4096,1048576,1000,True,,1000001,438621,43.9,0.05646634101867676,0.009429693222045898
ctx,1,1,1048576,4096,1048576,0,,,1000001,440606,44.1,0.05438351631164551,0.008608341217041016
ctx,1,1,1048576,4096,1048576,0,True,,1000001,438621,43.9,0.05770707130432129,0.008649826049804688
ctx,1,1,1048576,16384,4096,10,,,1000001,398325,39.8,0.05072808265686035,0.00987386703491211
ctx,1,1,1048576,16384,4096,10,True,,1000001,396931,39.7,0.05160045623779297,0.007847070693969727
ctx,1,1,1048576,16384,4096,1000,,,1000001,389643,39.0,0.05760693550109863,0.007457256317138672
ctx,1,1,1048576,16384,4096,1000,True,,1000001,387351,38.7,0.06528425216674805,0.00733494758605957
ctx,1,1,1048576,16384,4096,0,,,1000001,389643,39.0,0.056961774826049805,0.00781869888305664
ctx,1,1,1048576,16384,4096,0,True,,1000001,387351,38.7,0.06066250801086426,0.008323907852172852
ctx,1,1,1048576,16384,16384,10,,,1000001,398325,39.8,0.04880690574645996,0.008119583129882812
ctx,1,1,1048576,16384,16384,10,True,,1000001,396931,39.7,0.053362131118774414,0.00860905647277832
ctx,1,1,1048576,16384,16384,1000,,,1000001,389643,39.0,0.055939435958862305,0.0075681209564208984
ctx,1,1,1048576,16384,16384,1000,True,,1000001,387351,38.7,0.06063079833984375,0.007956981658935547
ctx,1,1,1048576,16384,16384,0,,,1000001,389643,39.0,0.05373024940490723,0.007941961288452148
ctx,1,1,1048576,16384,16384,0,True,,1000001,387351,38.7,0.06075620651245117,0.008703470230102539
ctx,1,1,1048576,16384,65536,10,,,1000001,398325,39.8,0.0516817569732666,0.008464336395263672
ctx,1,1,1048576,16384,65536,10,True,,1000001,396931,39.7,0.05407881736755371,0.007756710052490234
ctx,1,1,1048576,16384,65536,1000,,,1000001,389643,39.0,0.056176185607910156,0.00736689567565918
ctx,1,1,1048576,16384,65536,1000,True,,1000001,387351,38.7,0.06569051742553711,0.007643938064575195
ctx,1,1,1048576,16384,65536,0,,,1000001,389643,39.0,0.0545659065246582,0.007312297821044922
ctx,1,1,1048576,16384,65536,0,True,,1000001,387351,38.7,0.06265759468078613,0.008032083511352539
ctx,1,1,1048576,16384,262144,10,,,1000001,398325,39.8,0.054358482360839844,0.007779836654663086
ctx,1,1,1048576,16384,262144,10,True,,1000001,396931,39.7,0.04977607727050781,0.008966684341430664
ctx,1,1,1048576,16384,262144,1000,,,1000001,389643,39.0,0.058490753173828125,0.007502317428588867
ctx,1,1,1048576,16384,262144,1000,True,,1000001,387351,38.7,0.06998777389526367,0.008908510208129883
ctx,1,1,1048576,16384,262144,0,,,1000001,389643,39.0,0.055986642837524414,0.008569717407226562
ctx,1,1,1048576,16384,262144,0,True,,1000001,387351,38.7,0.06440520286560059,0.007515430450439453
ctx,1,1,1048576,16384,1048576,10,,,1000001,398325,39.8,0.0494694709777832,0.007428407669067383
ctx,1,1,1048576,16384,1048576,10,True,,1000001,396931,39.7,0.05464935302734375,0.008530855178833008
ctx,1,1,1048576,16384,1048576,1000,,,1000001,389643,39.0,0.0601344108581543,0.008714437484741211
ctx,1,1,1048576,16384,1048576,1000,True,,1000001,387351,38.7,0.060585975646972656,0.007448911666870117
ctx,1,1,1048576,16384,1048576,0,,,1000001,389643,39.0,0.058292388916015625,0.007806539535522461
ctx,1,1,1048576,16384,1048576,0,True,,1000001,387351,38.7,0.06189107894897461,0.007793426513671875
ctx,1,1,1048576,65536,4096,10,,,1000001,374995,37.5,0.05280494689941406,0.0070934295654296875
ctx,1,1,1048576,65536,4096,10,True,,1000001,374079,37.4,0.05577898025512695,0.008268594741821289
ctx,1,1,1048576,65536,4096,1000,,,1000001,356836,35.7,0.07485222816467285,0.006968259811401367
ctx,1,1,1048576,65536,4096,1000,True,,1000001,354286,35.4,0.09448099136352539,0.006857633590698242
ctx,1,1,1048576,65536,4096,0,,,1000001,356836,35.7,0.07852864265441895,0.007020235061645508
ctx,1,1,1048576,65536,4096,0,True,,1000001,354286,35.4,0.0958561897277832,0.00685572624206543
ctx,1,1,1048576,65536,16384,10,,,1000001,374995,37.5,0.05098915100097656,0.007998943328857422
ctx,1,1,1048576,65536,16384,10,True,,1000001,374079,37.4,0.054149627685546875,0.008209466934204102
ctx,1,1,1048576,65536,16384,1000,,,1000001,356836,35.7,0.07502555847167969,0.006156444549560547
ctx,1,1,1048576,65536,16384,1000,True,,1000001,354286,35.4,0.10103130340576172,0.006884336471557617
ctx,1,1,1048576,65536,16384,0,,,1000001,356836,35.7,0.07386255264282227,0.006895303726196289
ctx,1,1,1048576,65536,16384,0,True,,1000001,354286,35.4,0.09172439575195312,0.006985664367675781
ctx,1,1,1048576,65536,65536,10,,,1000001,374995,37.5,0.050516605377197266,0.007061004638671875
ctx,1,1,1048576,65536,65536,10,True,,1000001,374079,37.4,0.06052231788635254,0.0072133541107177734
ctx,1,1,1048576,65536,65536,1000,,,1000001,356836,35.7,0.07449078559875488,0.006707668304443359
ctx,1,1,1048576,65536,65536,1000,True,,1000001,354286,35.4,0.09863638877868652,0.006653785705566406
ctx,1,1,1048576,65536,65536,0,,,1000001,356836,35.7,0.0723886489868164,0.006887912750244141
ctx,1,1,1048576,65536,65536,0,True,,1000001,354286,35.4,0.09618568420410156,0.007319450378417969
ctx,1,1,1048576,65536,262144,10,,,1000001,374995,37.5,0.04768538475036621,0.008887767791748047
ctx,1,1,1048576,65536,262144,10,True,,1000001,374079,37.4,0.052504539489746094,0.008586645126342773
ctx,1,1,1048576,65536,262144,1000,,,1000001,356836,35.7,0.07871031761169434,0.006663799285888672
ctx,1,1,1048576,65536,262144,1000,True,,1000001,354286,35.4,0.09882354736328125,0.007683753967285156
ctx,1,1,1048576,65536,262144,0,,,1000001,356836,35.7,0.07814192771911621,0.0076999664306640625
ctx,1,1,1048576,65536,262144,0,True,,1000001,354286,35.4,0.09332275390625,0.006636857986450195
ctx,1,1,1048576,65536,1048576,10,,,1000001,374995,37.5,0.052628517150878906,0.007618904113769531
ctx,1,1,1048576,65536,1048576,10,True,,1000001,374079,37.4,0.05446028709411621,0.008171319961547852
ctx,1,1,1048576,65536,1048576,1000,,,1000001,356836,35.7,0.07138824462890625,0.0072476863861083984
ctx,1,1,1048576,65536,1048576,1000,True,,1000001,354286,35.4,0.10304379463195801,0.006643533706665039
ctx,1,1,1048576,65536,1048576,0,,,1000001,356836,35.7,0.07357931137084961,0.006726503372192383
ctx,1,1,1048576,65536,1048576,0,True,,1000001,354286,35.4,0.09605956077575684,0.006696462631225586
ctx,1,1,1048576,262144,4096,10,,,1000001,368818,36.9,0.04925227165222168,0.008013725280761719
ctx,1,1,1048576,262144,4096,10,True,,1000001,368599,36.9,0.05765414237976074,0.007184267044067383
ctx,1,1,1048576,262144,4096,1000,,,1000001,341245,34.1,0.14760041236877441,0.006312131881713867
ctx,1,1,1048576,262144,4096,1000,True,,1000001,338287,33.8,0.2143387794494629,0.006014108657836914
ctx,1,1,1048576,262144,4096,0,,,1000001,340909,34.1,0.17524313926696777,0.0065267086029052734
ctx,1,1,1048576,262144,4096,0,True,,1000001,337929,33.8,0.2478041648864746,0.00617218017578125
